customer_id,age,gender,city,tenure_months,plan_type,monthly_charges,contract_type,payment_method,monthly_usage,login_frequency,support_tickets,avg_session_duration,churn
CUST_0774,43,Female,Los Angeles,18,Standard,51.58,Month-to-Month,Bank Transfer,303.4,16,1,34.6,1
CUST_0775,25,Female,Los Angeles,38,Premium,25.69,One Year,Mailed Check,474.7,14,1,41.4,0
CUST_0776,67,Male,Miami,50,Premium,96.65,One Year,Bank Transfer,51.7,15,2,11.4,0
CUST_0777,45,Male,New York,8,Premium,90.21,Month-to-Month,Credit Card,157.2,14,4,35.5,1
CUST_0778,45,Male,Miami,41,Standard,53.14,Month-to-Month,Electronic Check,472.3,28,2,20.8,0
CUST_0779,54,Female,Miami,6,Premium,87.57,Two Year,Credit Card,127.0,21,0,56.7,0
CUST_0780,58,Male,Los Angeles,69,Standard,59.59,Month-to-Month,Electronic Check,101.0,11,2,46.9,0
CUST_0781,53,Female,Los Angeles,44,Standard,95.63,One Year,Mailed Check,306.6,16,1,58.5,0
CUST_0782,44,Female,Miami,64,Basic,65.42,Two Year,Mailed Check,437.8,19,1,7.1,0
CUST_0783,34,Male,Miami,29,Basic,61.23,One Year,Credit Card,264.7,17,0,20.7,0
CUST_0784,26,Male,Miami,28,Premium,113.47,One Year,Electronic Check,497.6,27,1,15.7,0
CUST_0785,50,Female,Los Angeles,11,Standard,45.09,One Year,Credit Card,355.6,26,1,5.6,0
CUST_0786,37,Male,Miami,65,Basic,32.04,Two Year,Electronic Check,83.3,6,1,18.3,0
CUST_0787,30,Female,Miami,19,Premium,78.45,Month-to-Month,Electronic Check,496.8,11,2,42.3,0
CUST_0788,45,Male,Houston,9,Basic,116.93,Month-to-Month,Mailed Check,233.6,17,1,17.7,1
CUST_0789,65,Male,New York,27,Basic,57.78,Month-to-Month,Mailed Check,179.3,9,1,33.0,0
CUST_0790,46,Female,Chicago,34,Standard,26.2,Two Year,Electronic Check,301.0,18,3,53.8,0
CUST_0791,30,Male,New York,44,Standard,53.93,One Year,Electronic Check,186.9,17,2,43.2,0
CUST_0792,63,Female,Houston,68,Basic,70.59,Month-to-Month,Electronic Check,88.9,12,1,26.7,0
CUST_0793,52,Male,Chicago,15,Basic,36.19,Two Year,Mailed Check,50.6,23,4,25.5,0
CUST_0794,23,Female,Miami,51,Standard,85.81,Month-to-Month,Mailed Check,252.3,22,1,30.1,1
CUST_0795,35,Female,Houston,13,Premium,119.77,Month-to-Month,Bank Transfer,426.6,22,1,14.7,0
CUST_0796,68,Male,Miami,49,Standard,65.17,One Year,Electronic Check,307.5,5,1,39.9,0
CUST_0797,22,Female,Los Angeles,70,Basic,55.47,Month-to-Month,Bank Transfer,499.6,11,0,25.0,0
CUST_0798,64,Male,Houston,56,Premium,60.07,Two Year,Electronic Check,179.1,4,1,51.9,0
CUST_0799,42,Male,Los Angeles,51,Basic,31.51,Month-to-Month,Mailed Check,176.2,27,0,46.6,0
CUST_0800,19,Male,Houston,37,Premium,108.33,Two Year,Bank Transfer,121.9,4,1,38.6,0
CUST_0801,27,Female,Houston,17,Basic,61.48,One Year,Bank Transfer,123.8,3,1,25.0,0
CUST_0802,47,Female,Los Angeles,58,Premium,58.73,Month-to-Month,Credit Card,178.3,26,3,16.5,0
CUST_0803,67,Male,Chicago,29,Premium,85.97,Two Year,Electronic Check,406.8,24,2,47.7,0
CUST_0804,62,Male,New York,33,Basic,64.2,One Year,Mailed Check,457.6,23,0,31.8,0
CUST_0805,22,Female,Miami,60,Premium,84.82,Month-to-Month,Credit Card,488.8,25,1,17.4,0
CUST_0806,50,Male,Houston,55,Standard,26.14,Month-to-Month,Credit Card,154.5,17,2,15.7,0
CUST_0807,18,Male,Miami,10,Basic,101.37,Two Year,Electronic Check,446.6,7,2,14.1,0
CUST_0808,35,Female,Los Angeles,47,Standard,114.05,Month-to-Month,Credit Card,197.7,26,6,47.7,0
CUST_0809,49,Male,Miami,23,Basic,84.88,Month-to-Month,Electronic Check,100.8,4,1,17.6,0
CUST_0810,64,Female,Los Angeles,21,Premium,115.46,Month-to-Month,Credit Card,441.5,23,2,34.0,1
CUST_0811,66,Male,Miami,13,Premium,35.14,Month-to-Month,Electronic Check,336.2,13,4,29.8,1
CUST_0812,28,Female,New York,33,Premium,67.74,One Year,Mailed Check,124.1,12,0,36.9,0
CUST_0813,38,Male,New York,24,Basic,80.18,Month-to-Month,Electronic Check,243.4,1,0,53.2,0
CUST_0814,43,Male,New York,11,Standard,78.17,Month-to-Month,Electronic Check,179.3,21,1,52.7,0
CUST_0815,42,Female,New York,17,Standard,60.15,Month-to-Month,Bank Transfer,381.6,19,3,29.8,0
CUST_0816,39,Male,New York,68,Basic,53.81,Month-to-Month,Mailed Check,254.0,21,0,5.8,0
CUST_0817,44,Female,New York,47,Basic,32.68,Two Year,Mailed Check,495.2,20,0,28.5,0
CUST_0818,66,Male,Los Angeles,25,Standard,59.17,Month-to-Month,Mailed Check,74.6,18,1,38.3,1
CUST_0819,30,Female,Houston,21,Standard,36.27,Two Year,Credit Card,209.8,11,0,35.7,1
CUST_0820,50,Female,Miami,12,Standard,93.44,Month-to-Month,Bank Transfer,266.9,20,1,40.8,0
CUST_0821,51,Female,New York,37,Standard,40.88,Month-to-Month,Mailed Check,276.4,3,2,13.5,0
CUST_0822,58,Female,Los Angeles,42,Basic,25.86,Two Year,Credit Card,192.2,29,2,40.6,0
CUST_0823,52,Male,Los Angeles,17,Basic,75.24,Month-to-Month,Credit Card,378.2,17,2,15.0,1
CUST_0824,18,Male,Los Angeles,48,Premium,79.52,One Year,Credit Card,443.6,12,2,46.3,1
CUST_0825,38,Female,Houston,28,Standard,107.19,Two Year,Bank Transfer,472.4,10,0,23.6,1
CUST_0826,65,Female,Miami,41,Premium,77.7,Month-to-Month,Credit Card,412.3,8,1,44.0,0
CUST_0827,23,Female,Houston,47,Basic,54.55,Month-to-Month,Bank Transfer,432.8,15,0,7.6,0
CUST_0828,45,Male,Chicago,18,Basic,100.3,One Year,Electronic Check,297.7,5,2,27.4,0
CUST_0829,34,Male,Los Angeles,71,Premium,74.03,Month-to-Month,Credit Card,421.6,4,2,43.8,0
CUST_0830,22,Male,Chicago,13,Standard,27.93,Month-to-Month,Mailed Check,186.6,26,2,17.5,0
CUST_0831,48,Male,New York,13,Standard,76.59,Month-to-Month,Credit Card,229.3,28,1,48.7,0
CUST_0832,22,Female,New York,31,Standard,110.8,Month-to-Month,Electronic Check,192.6,21,3,39.7,0
CUST_0833,55,Female,Houston,2,Standard,59.63,One Year,Electronic Check,260.3,20,2,37.3,0
CUST_0834,20,Female,Miami,16,Premium,49.63,Month-to-Month,Credit Card,178.5,19,2,24.4,0
CUST_0835,40,Male,Chicago,9,Premium,34.35,Month-to-Month,Electronic Check,482.7,21,3,31.5,0
CUST_0836,54,Male,Miami,38,Basic,35.14,One Year,Bank Transfer,190.8,4,2,37.9,0
CUST_0837,54,Male,Houston,54,Standard,63.28,Month-to-Month,Bank Transfer,94.1,15,0,31.0,0
CUST_0838,27,Female,New York,56,Standard,79.57,Month-to-Month,Credit Card,287.1,17,1,43.4,0
CUST_0839,27,Female,Miami,45,Standard,28.06,One Year,Bank Transfer,75.7,12,1,28.9,0
CUST_0840,36,Male,Miami,34,Premium,113.96,Month-to-Month,Bank Transfer,99.7,3,1,16.1,0
CUST_0841,34,Female,New York,9,Standard,95.51,One Year,Mailed Check,148.7,10,0,16.8,1
CUST_0842,38,Male,Chicago,8,Premium,78.66,Two Year,Credit Card,259.0,15,0,5.3,0
CUST_0843,31,Male,New York,7,Standard,102.84,Month-to-Month,Electronic Check,245.0,10,0,21.6,0
CUST_0844,26,Female,Miami,36,Standard,28.02,One Year,Credit Card,409.9,24,2,46.2,0
CUST_0845,63,Male,Chicago,18,Basic,67.68,Month-to-Month,Bank Transfer,382.8,23,5,48.7,1
CUST_0846,18,Female,Chicago,3,Standard,83.01,Month-to-Month,Mailed Check,241.8,18,2,16.1,0
CUST_0847,68,Male,New York,28,Standard,102.87,Two Year,Credit Card,200.2,1,1,57.7,0
CUST_0848,62,Female,Miami,70,Basic,98.35,Two Year,Credit Card,192.4,3,2,32.6,0
CUST_0849,30,Female,Houston,44,Premium,47.71,Month-to-Month,Bank Transfer,398.3,21,1,55.4,0
CUST_0850,21,Female,Miami,21,Premium,114.09,One Year,Bank Transfer,73.4,26,3,43.9,0
CUST_0851,18,Male,Los Angeles,28,Standard,32.43,Two Year,Credit Card,55.8,27,0,44.7,0
CUST_0852,66,Male,Houston,54,Premium,107.51,Two Year,Bank Transfer,408.0,12,0,9.7,1
CUST_0853,57,Female,Chicago,54,Standard,117.09,One Year,Bank Transfer,264.7,1,0,17.1,1
CUST_0854,49,Female,Houston,65,Basic,37.72,Month-to-Month,Bank Transfer,108.9,3,1,5.5,0
CUST_0855,51,Male,Chicago,21,Basic,92.21,Month-to-Month,Bank Transfer,156.0,3,2,44.4,0
CUST_0856,45,Male,Chicago,13,Standard,24.03,Two Year,Bank Transfer,469.6,5,0,23.9,0
CUST_0857,48,Male,Houston,57,Basic,60.54,Month-to-Month,Mailed Check,436.8,19,1,48.3,1
CUST_0858,25,Female,Chicago,49,Basic,71.63,One Year,Bank Transfer,369.4,29,0,23.6,0
CUST_0859,56,Male,Chicago,54,Standard,78.06,Month-to-Month,Electronic Check,267.0,25,0,50.1,1
CUST_0860,43,Male,Los Angeles,10,Standard,113.59,Month-to-Month,Credit Card,284.1,1,2,12.2,0
CUST_0861,51,Female,Miami,53,Basic,87.23,Month-to-Month,Mailed Check,488.9,4,1,14.5,0
CUST_0862,20,Male,Miami,44,Premium,68.13,Two Year,Mailed Check,484.6,29,2,23.7,1
CUST_0863,67,Male,Los Angeles,47,Premium,100.97,Month-to-Month,Bank Transfer,146.9,29,2,27.5,0
CUST_0864,29,Male,Houston,53,Standard,115.05,One Year,Credit Card,415.0,26,1,24.2,0
CUST_0865,18,Female,New York,46,Standard,22.21,Month-to-Month,Electronic Check,138.8,26,1,47.0,0
CUST_0866,61,Female,New York,13,Premium,118.25,Month-to-Month,Bank Transfer,146.1,4,1,10.3,0
CUST_0867,22,Female,New York,37,Basic,28.61,Month-to-Month,Credit Card,354.2,17,1,24.3,0
CUST_0868,47,Female,Los Angeles,24,Premium,101.44,One Year,Bank Transfer,232.3,14,0,51.0,0
CUST_0869,47,Female,Los Angeles,2,Premium,48.03,Month-to-Month,Bank Transfer,469.2,18,3,8.7,0
CUST_0870,34,Female,Chicago,14,Premium,33.22,Month-to-Month,Bank Transfer,90.1,27,0,56.8,1
CUST_0871,65,Female,New York,10,Premium,63.99,Month-to-Month,Bank Transfer,280.2,1,2,59.2,1
CUST_0872,64,Male,Houston,35,Standard,84.4,Month-to-Month,Bank Transfer,463.3,22,1,9.9,0
CUST_0873,40,Male,Houston,25,Standard,58.1,Two Year,Bank Transfer,456.9,16,5,21.0,0
CUST_0874,32,Female,New York,3,Basic,25.46,Two Year,Bank Transfer,120.4,3,1,25.5,0
CUST_0875,54,Male,New York,17,Basic,79.95,Month-to-Month,Electronic Check,215.0,23,2,47.7,0
CUST_0876,38,Male,New York,12,Basic,110.24,One Year,Mailed Check,328.6,21,1,37.8,0
CUST_0877,31,Female,Los Angeles,54,Basic,58.32,Two Year,Electronic Check,121.7,9,1,40.4,1
CUST_0878,19,Male,Los Angeles,24,Premium,41.63,Month-to-Month,Bank Transfer,485.6,23,1,46.7,1
CUST_0879,28,Male,Los Angeles,29,Standard,64.26,Two Year,Bank Transfer,461.6,4,1,11.5,0
CUST_0880,68,Male,Miami,43,Standard,24.84,Two Year,Electronic Check,125.1,21,1,50.8,0
CUST_0881,56,Male,Houston,25,Basic,102.05,Month-to-Month,Electronic Check,104.5,5,0,43.8,0
CUST_0882,55,Male,Houston,60,Basic,102.63,Month-to-Month,Mailed Check,88.4,11,1,36.8,0
CUST_0883,51,Female,Chicago,65,Premium,78.8,Two Year,Electronic Check,459.2,21,1,53.9,0
CUST_0884,55,Female,Los Angeles,28,Premium,55.31,One Year,Mailed Check,137.1,26,2,43.5,0
CUST_0885,67,Female,Miami,16,Basic,99.98,Month-to-Month,Bank Transfer,237.3,9,0,16.1,1
CUST_0886,51,Male,Miami,47,Standard,75.47,Month-to-Month,Credit Card,252.0,26,2,28.6,0
CUST_0887,35,Female,Houston,58,Standard,102.59,Month-to-Month,Credit Card,319.6,3,2,32.2,1
CUST_0888,47,Male,Los Angeles,27,Standard,83.15,One Year,Credit Card,82.3,6,1,8.0,0
CUST_0889,32,Male,Chicago,53,Basic,98.44,One Year,Credit Card,152.0,24,1,57.5,0
CUST_0890,44,Male,Los Angeles,42,Standard,79.86,Two Year,Bank Transfer,469.2,11,3,12.1,1
CUST_0891,68,Male,New York,59,Premium,61.41,Month-to-Month,Credit Card,458.8,9,3,43.4,1
CUST_0892,51,Female,Los Angeles,47,Premium,115.79,One Year,Electronic Check,401.6,29,1,32.8,0
CUST_0893,69,Female,New York,34,Basic,74.11,One Year,Electronic Check,58.7,15,2,6.4,0
CUST_0894,55,Male,New York,37,Premium,80.51,Month-to-Month,Credit Card,197.2,23,0,55.9,1
CUST_0895,50,Female,Chicago,6,Basic,42.05,Month-to-Month,Electronic Check,332.6,28,3,51.9,0
CUST_0896,41,Male,Houston,7,Standard,82.57,Two Year,Mailed Check,173.8,3,1,33.8,0
CUST_0897,32,Female,Los Angeles,25,Standard,77.16,Two Year,Bank Transfer,459.3,1,2,17.6,0
CUST_0898,47,Female,New York,33,Standard,38.48,Month-to-Month,Credit Card,335.3,20,0,11.7,1
CUST_0899,59,Male,Los Angeles,55,Premium,25.96,One Year,Credit Card,82.4,29,1,25.0,1
CUST_0900,68,Female,Houston,58,Basic,80.44,Month-to-Month,Bank Transfer,459.1,22,1,19.0,1
CUST_0901,34,Male,Houston,7,Standard,96.37,One Year,Electronic Check,481.0,19,2,32.9,0
CUST_0902,22,Female,Miami,57,Basic,72.34,One Year,Bank Transfer,85.0,14,1,58.2,0
CUST_0903,46,Male,Houston,12,Standard,42.68,One Year,Bank Transfer,289.6,17,1,36.6,0
CUST_0904,21,Male,Chicago,16,Premium,86.65,Two Year,Electronic Check,186.5,22,3,53.9,1
CUST_0905,27,Female,New York,43,Premium,28.01,One Year,Bank Transfer,226.8,14,2,40.8,0
CUST_0906,34,Female,Miami,7,Basic,64.18,Month-to-Month,Electronic Check,130.8,17,1,31.1,0
CUST_0907,27,Male,Chicago,51,Premium,36.34,One Year,Electronic Check,310.1,25,3,52.0,0
CUST_0908,34,Female,Los Angeles,32,Premium,38.45,Month-to-Month,Bank Transfer,481.1,27,2,30.9,0
CUST_0909,37,Female,New York,8,Basic,40.23,Month-to-Month,Mailed Check,276.4,14,0,52.8,1
CUST_0910,41,Male,Houston,45,Standard,58.67,Month-to-Month,Electronic Check,87.3,12,0,21.0,0
CUST_0911,22,Male,New York,59,Premium,25.12,Month-to-Month,Bank Transfer,329.0,16,1,12.1,1
CUST_0912,51,Female,Los Angeles,4,Basic,59.78,One Year,Electronic Check,203.1,1,1,52.0,0
CUST_0913,23,Male,Miami,67,Premium,71.17,Month-to-Month,Mailed Check,435.2,13,1,37.3,1
CUST_0914,19,Male,Miami,29,Premium,68.33,One Year,Mailed Check,245.6,6,1,53.9,1
CUST_0915,30,Male,Miami,29,Premium,58.28,One Year,Credit Card,136.8,17,1,56.6,0
CUST_0916,60,Female,Houston,28,Premium,103.91,Month-to-Month,Electronic Check,136.0,12,1,7.9,1
CUST_0917,60,Female,Chicago,44,Basic,34.53,Two Year,Electronic Check,395.9,23,3,32.6,0
CUST_0918,65,Male,Chicago,4,Basic,70.57,Month-to-Month,Bank Transfer,169.5,19,1,25.6,1
CUST_0919,28,Female,New York,9,Basic,26.2,Month-to-Month,Electronic Check,395.3,6,2,39.4,1
CUST_0920,68,Male,Houston,5,Premium,27.12,One Year,Credit Card,142.6,7,0,48.6,1
CUST_0921,64,Female,Miami,56,Premium,77.39,Month-to-Month,Mailed Check,194.8,1,0,20.4,0
CUST_0922,40,Male,Miami,50,Premium,76.6,Month-to-Month,Mailed Check,259.5,1,0,35.6,0
CUST_0923,33,Male,Los Angeles,15,Basic,107.8,One Year,Credit Card,474.4,29,3,44.0,0
CUST_0924,48,Female,Los Angeles,32,Premium,75.79,One Year,Electronic Check,469.3,5,2,12.4,0
CUST_0925,28,Male,Miami,28,Standard,115.98,Month-to-Month,Electronic Check,143.1,6,1,49.8,1
CUST_0926,33,Female,Miami,22,Premium,24.87,Two Year,Credit Card,211.2,16,0,38.3,1
CUST_0927,25,Female,Houston,17,Standard,29.8,One Year,Bank Transfer,117.2,25,0,57.2,1
CUST_0928,21,Male,Chicago,59,Premium,24.41,Two Year,Mailed Check,279.5,16,2,23.7,0
CUST_0929,57,Male,Los Angeles,71,Basic,38.53,Month-to-Month,Credit Card,257.3,14,2,10.9,1
CUST_0930,21,Female,Chicago,57,Premium,74.13,One Year,Credit Card,455.3,1,0,32.9,1
CUST_0931,42,Male,Houston,26,Standard,84.56,Two Year,Electronic Check,468.5,13,2,9.7,1
CUST_0932,20,Male,Miami,25,Standard,24.56,One Year,Mailed Check,222.6,20,2,58.3,0
CUST_0933,49,Male,Chicago,10,Premium,114.6,One Year,Electronic Check,271.3,10,1,7.1,0
CUST_0934,20,Male,Miami,45,Standard,104.22,Month-to-Month,Credit Card,453.3,24,1,46.4,0
CUST_0935,44,Male,Miami,11,Standard,49.66,Month-to-Month,Bank Transfer,413.0,10,2,33.9,0
CUST_0936,46,Female,New York,53,Basic,27.72,Month-to-Month,Mailed Check,51.6,9,3,25.3,0
CUST_0937,49,Female,Chicago,68,Premium,36.99,Month-to-Month,Credit Card,194.0,13,3,8.6,1
CUST_0938,67,Male,Chicago,28,Premium,32.69,Two Year,Credit Card,239.8,3,2,39.2,0
CUST_0939,68,Male,Miami,65,Premium,32.33,Month-to-Month,Bank Transfer,153.4,27,2,37.2,0
CUST_0940,36,Male,Houston,49,Standard,71.86,Two Year,Credit Card,139.8,18,2,20.4,0
CUST_0941,38,Female,New York,47,Premium,44.58,Two Year,Credit Card,67.0,20,2,55.1,1
CUST_0942,22,Male,Miami,52,Premium,55.81,Month-to-Month,Mailed Check,339.5,2,4,21.7,1
CUST_0943,35,Female,Los Angeles,54,Basic,118.95,Month-to-Month,Mailed Check,168.1,17,0,29.7,1
CUST_0944,45,Female,Los Angeles,60,Basic,88.43,Two Year,Mailed Check,73.6,28,1,34.9,0
CUST_0945,59,Female,New York,57,Basic,114.9,Two Year,Electronic Check,153.9,19,1,10.5,0
CUST_0946,39,Male,Houston,47,Standard,34.26,Month-to-Month,Bank Transfer,410.9,23,0,56.3,1
CUST_0947,38,Female,Miami,31,Premium,58.21,Month-to-Month,Mailed Check,433.2,13,1,25.6,0
CUST_0948,23,Male,Chicago,46,Basic,75.47,One Year,Electronic Check,267.4,13,3,9.4,0
CUST_0949,18,Female,New York,26,Basic,27.68,One Year,Electronic Check,237.2,1,2,26.3,0
CUST_0950,22,Male,Houston,5,Basic,20.42,Month-to-Month,Bank Transfer,490.0,2,0,38.0,0
CUST_0951,58,Female,Chicago,52,Premium,87.04,One Year,Bank Transfer,140.3,1,3,33.3,0
CUST_0952,29,Male,Los Angeles,54,Premium,84.18,Month-to-Month,Credit Card,146.9,24,3,43.2,0
CUST_0953,43,Female,Los Angeles,33,Premium,61.08,Month-to-Month,Electronic Check,181.3,5,1,8.1,0
CUST_0954,63,Male,Chicago,50,Standard,68.96,Month-to-Month,Mailed Check,127.7,24,4,20.6,0
CUST_0955,51,Male,New York,38,Standard,61.54,Month-to-Month,Bank Transfer,220.7,3,1,50.1,0
CUST_0956,66,Male,Los Angeles,27,Basic,22.4,Month-to-Month,Electronic Check,459.9,29,3,9.4,0
CUST_0957,31,Male,Miami,15,Premium,53.54,Month-to-Month,Mailed Check,326.9,28,2,52.1,0
CUST_0958,43,Female,Chicago,61,Basic,37.71,Month-to-Month,Electronic Check,235.4,7,3,10.1,0
CUST_0959,62,Female,Chicago,21,Premium,29.84,Month-to-Month,Bank Transfer,470.5,24,1,50.9,0
CUST_0960,44,Male,Los Angeles,46,Premium,115.67,Month-to-Month,Credit Card,71.8,22,1,24.8,0
CUST_0961,26,Female,New York,69,Premium,79.94,Two Year,Electronic Check,144.6,13,0,38.7,0
CUST_0962,43,Male,Miami,6,Standard,92.87,Month-to-Month,Mailed Check,304.6,29,1,13.4,0
CUST_0963,64,Male,New York,38,Standard,51.54,Month-to-Month,Bank Transfer,327.0,23,4,8.6,0
CUST_0964,39,Female,Houston,62,Premium,59.31,One Year,Credit Card,67.8,28,1,16.9,1
CUST_0965,64,Male,Houston,62,Basic,43.69,Two Year,Mailed Check,231.4,18,2,12.0,0
CUST_0966,47,Male,Los Angeles,46,Premium,29.7,Month-to-Month,Mailed Check,342.1,24,2,22.2,0
CUST_0967,60,Female,Los Angeles,13,Premium,37.9,One Year,Mailed Check,364.1,21,1,33.3,0
CUST_0968,65,Male,Los Angeles,3,Basic,99.75,One Year,Electronic Check,337.2,7,3,37.4,1
CUST_0969,34,Male,Houston,6,Premium,87.75,One Year,Bank Transfer,194.3,1,1,48.4,0
CUST_0970,43,Male,New York,8,Basic,74.69,Month-to-Month,Mailed Check,92.1,5,0,41.1,0
CUST_0971,53,Male,New York,44,Standard,67.51,One Year,Electronic Check,242.2,17,5,38.5,0
CUST_0972,18,Female,Los Angeles,33,Standard,112.24,Month-to-Month,Bank Transfer,107.9,28,1,27.6,1
CUST_0973,25,Female,Miami,50,Basic,27.27,One Year,Bank Transfer,476.4,29,1,31.1,1
CUST_0974,66,Female,New York,11,Standard,48.06,One Year,Electronic Check,263.8,8,1,27.8,0
CUST_0975,52,Male,Houston,28,Standard,54.99,Month-to-Month,Electronic Check,192.8,15,1,51.3,0
CUST_0976,69,Male,Chicago,70,Basic,98.24,Two Year,Mailed Check,394.8,20,1,17.7,0
CUST_0977,32,Female,Chicago,41,Standard,119.25,Month-to-Month,Bank Transfer,274.1,4,0,5.3,1
CUST_0978,64,Male,Chicago,16,Premium,44.07,Two Year,Credit Card,189.5,2,2,40.8,0
CUST_0979,39,Male,Miami,68,Premium,107.43,Month-to-Month,Electronic Check,415.4,5,2,16.1,0
CUST_0980,31,Male,Los Angeles,48,Basic,103.06,Month-to-Month,Bank Transfer,440.2,1,1,54.0,1
CUST_0981,43,Male,Houston,56,Standard,42.47,Month-to-Month,Bank Transfer,352.9,25,3,52.2,1
CUST_0982,45,Female,Miami,64,Premium,59.93,Two Year,Mailed Check,71.1,5,1,9.2,1
CUST_0983,40,Female,Houston,59,Premium,60.97,Month-to-Month,Credit Card,304.8,6,0,10.9,1
CUST_0984,31,Female,Houston,62,Standard,117.82,Month-to-Month,Mailed Check,393.5,2,3,32.2,1
CUST_0985,41,Male,Los Angeles,11,Standard,38.09,Month-to-Month,Credit Card,111.4,26,3,38.5,0
CUST_0986,19,Female,Chicago,18,Premium,99.92,One Year,Credit Card,152.9,26,0,20.1,1
CUST_0987,62,Female,Los Angeles,19,Premium,53.42,One Year,Electronic Check,447.1,1,1,44.4,1
CUST_0988,43,Male,Miami,55,Basic,93.09,Month-to-Month,Bank Transfer,59.1,4,2,37.7,0
CUST_0989,31,Male,Miami,26,Basic,62.0,Month-to-Month,Bank Transfer,388.7,7,1,22.9,0
CUST_0990,68,Female,Miami,6,Premium,77.84,Month-to-Month,Bank Transfer,263.2,22,0,6.4,1
CUST_0991,24,Female,Los Angeles,4,Basic,103.26,Month-to-Month,Credit Card,251.0,26,0,46.3,0
CUST_0992,20,Female,Houston,29,Premium,100.42,Month-to-Month,Bank Transfer,53.2,1,2,16.8,1
CUST_0993,64,Female,Houston,59,Premium,106.64,One Year,Electronic Check,418.7,1,3,50.9,0
CUST_0994,40,Male,New York,17,Basic,25.96,Month-to-Month,Credit Card,211.9,8,0,28.1,0
CUST_0995,63,Female,Miami,43,Basic,89.21,Month-to-Month,Credit Card,293.3,20,0,36.7,0
CUST_0996,60,Female,Houston,66,Standard,34.0,Month-to-Month,Credit Card,354.8,16,1,53.0,0
CUST_0997,64,Male,New York,34,Standard,61.58,Two Year,Credit Card,366.2,21,3,52.5,0
CUST_0998,62,Female,Houston,8,Standard,74.86,Two Year,Electronic Check,480.2,13,0,25.4,0
CUST_0999,35,Male,Miami,13,Premium,60.27,Two Year,Bank Transfer,289.1,23,5,16.5,0
CUST_1000,55,Male,Chicago,8,Basic,71.96,Month-to-Month,Electronic Check,229.9,24,1,47.6,0
