age,tenure_months,monthly_charges,monthly_usage,login_frequency,support_tickets,avg_session_duration,support_ticket_rate,clv_proxy,usage_to_cost_ratio,engagement_intensity,gender_Female,gender_Male,city_Chicago,city_Houston,city_Los Angeles,city_Miami,city_New York,plan_type_Basic,plan_type_Premium,plan_type_Standard,contract_type_Month-to-Month,contract_type_One Year,contract_type_Two Year,payment_method_Bank Transfer,payment_method_Credit Card,payment_method_Electronic Check,payment_method_Mailed Check,tenure_cohort_0-12m,tenure_cohort_13-24m,tenure_cohort_25-48m,tenure_cohort_49m+
-0.52,0.0,-0.6657616892911007,-0.10393169600505958,0.0,2.0,0.005474452554744733,0.7342591282813467,-0.3331383135691599,0.7453115600791568,-0.050414870829140083,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6,-0.6764705882352942,0.7178481649069884,0.9762833350901234,-0.4,0.0,-0.3485401459854014,0.6975435074535762,-0.32173325614800663,0.21910064475938032,1.538868608820615,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.32,-0.5882352941176471,0.14107591754650606,-0.22072309476125235,0.4666666666666667,1.0,0.812043795620438,1.4685715448367538,-0.3709769461961377,-0.25331214704409966,-0.3096620439413152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.12,0.14705882352941177,-0.4318753142282551,0.5774217350057974,-0.4,-1.0,0.4397810218978104,-0.5875032215183863,-0.07046828392547017,1.1659242009281545,1.1131516047010461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.12,0.38235294117647056,-0.8914027149321263,-0.8160640876989566,-0.6666666666666666,3.0,0.5383211678832117,0.6975435074535762,-0.3691631595669533,-0.18983930268120996,-0.10954723271213303,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.2,1.0,-0.9483157365510303,0.7102350585011068,-0.6,0.0,0.7864963503649637,-0.36401683387108846,-0.24676340880838116,4.167826804054163,2.23482140678141,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.04,0.08823529411764706,-0.17104072398190018,0.38642352693159054,0.6666666666666666,-1.0,-0.05656934306569333,-0.5875032215183863,0.09413799379158533,0.5179037102346554,-0.12380380215241626,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.36,0.29411764705882354,0.36008044243338383,0.6857805417940339,0.7333333333333333,1.0,0.3959854014598541,0.09785503393332708,0.7536324573210045,0.26667019492084587,-0.035553892631991754,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8,-0.5588235294117647,-0.4771241830065356,-0.3269737535574998,-0.8666666666666667,1.0,0.3010948905109489,1.3400668719395576,-0.5424970001573183,0.09350362719161677,3.1326072664204583,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.12,-0.38235294117647056,0.85359477124183,0.8464214187835987,-0.26666666666666666,1.0,-0.3667883211678831,0.8143659373601183,0.16498672049075064,0.07979908605633187,1.0175023297028192,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.16,-0.6470588235294118,0.17687280040221245,-0.15916517339517236,0.8666666666666667,0.0,0.5894160583941608,0.5986937590711177,-0.42299684026853085,-0.22325734029344654,-0.3732416938488651,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.88,-0.29411764705882354,0.9808949220713926,-0.5373669231580058,-0.4,3.0,-0.7427007299270073,1.8797864981077819,0.36609494000828763,-0.6588990174521242,-0.07669592055491473,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.04,0.8823529411764706,-0.6886877828054295,-0.3075787920312007,0.8666666666666667,-1.0,0.6806569343065696,-0.5875032215183863,0.06441410270515387,0.4537496446881953,-0.42415801327844804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.08,-0.029411764705882353,-0.8365007541478126,0.14314324865605563,0.2,2.0,0.7755474452554745,0.7731344915107506,-0.466128768568435,1.8368884530816227,-0.02764396130646553,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.24,0.9117647058823529,-0.15635997988939132,-0.03225466427743242,0.3333333333333333,0.0,0.0894160583941607,-0.3538583617053022,0.7967438211466548,0.09881858585386016,-0.17961503138170684,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.24,-0.23529411764705882,0.2840623428858725,0.1507325814272162,-0.26666666666666666,0.0,-0.9981751824817517,-0.01637134197529188,0.07720109279616201,-0.05290387667732972,0.409978063781659,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.96,-0.4117647058823529,0.639416792357969,-0.4121429324338569,-0.4666666666666667,0.0,-0.5602189781021897,0.14680919503702083,0.027661274318776134,-0.5370546129675109,0.15219447185556687,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.72,0.17647058823529413,-0.9135243841126189,0.6807209866132603,-0.3333333333333333,0.0,0.20255474452554761,-0.21139198377049484,-0.45528306484698483,3.696197814337441,1.030573306333244,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.28,0.8823529411764706,0.22131724484665677,0.8101612733213871,0.4,0.0,0.7791970802919709,-0.3502638254004855,1.2741193006844889,0.46393949361069164,0.1807143610057546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8,-0.029411764705882353,-0.12498743086978358,0.4180457468114261,0.4,2.0,0.728102189781022,0.7731344915107506,0.028619578819002827,0.4928783443057219,0.0013500539242691679,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.88,-0.9117647058823529,0.17667169431875332,0.6077790660904395,0.8,0.0,-0.541970802919708,3.2676369653975015,-0.706519246805566,0.35289778159211,-0.08809637591541057,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.48,0.7058823529411765,0.18773252890899964,0.937493412037525,-0.8,0.0,0.3120437956204381,-0.3261377851173092,1.039137279176105,0.5894979355697134,5.902242892058813,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.32,-0.058823529411764705,0.2349924585218706,0.8906925266153685,-0.9333333333333333,0.0,0.6478102189781022,-0.1202135018922181,0.24624107116233512,0.5101289561421212,18.667002746024522,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.96,0.9117647058823529,-0.30377073906485647,0.13850532307367963,0.7333333333333333,2.0,0.8740875912408761,0.113431357920866,0.5977701940566614,0.43104650596484867,-0.23775043036677784,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.7941176470588235,0.4787330316742082,-0.6811426162116582,-0.2,2.0,-0.24999999999999994,0.1586529436911403,1.5032898017687506,-0.6700106273966426,-0.34884429078885665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.32,-0.47058823529411764,0.24725992961287108,-0.7220406872562455,0.9333333333333333,0.0,-0.8558394160583941,0.22410523888495842,-0.2066421195392323,-0.6592408200883042,-0.5711260140614282,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.36,1.0,0.47611865258924096,0.4614735954464003,-0.3333333333333333,0.0,0.25000000000000006,-0.36401683387108846,1.7633193529182534,0.04891027132422274,0.8199648941472418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2,-0.6176470588235294,0.7966817496229261,0.981342890270897,0.26666666666666666,3.0,-0.23540145985401445,3.8183712778140566,-0.2140329915860453,0.17916731845616957,0.36048469934265936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.44,-0.7941176470588235,0.08376068376068387,-0.15663539580478553,0.6,0.0,0.5492700729927009,1.3400668719395576,-0.5957343111055359,-0.17451847250910282,-0.3169492668279957,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.92,-0.4117647058823529,0.9310206133735547,-0.8164857172973543,0.7333333333333333,2.0,0.41423357664233584,1.6154340281478352,0.15289892252437154,-0.7933074468917132,-0.5905818309594515,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24,0.5882352941176471,-0.8377073906485667,-0.47454411299673244,0.13333333333333333,1.0,-0.614963503649635,-0.026755557966984502,-0.24119454918045422,0.4840859785145318,-0.33683278160969643,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3235294117647059,-0.19738562091503245,-0.5909138821545273,0.8666666666666667,0.0,-0.2208029197080291,-0.2522736400474396,0.2644365179820905,-0.41853040428950483,-0.5213618958258336,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.92,0.35294117647058826,0.6671694318753143,-0.5065879624749658,0.9333333333333333,1.0,-0.1843065693430656,0.0686908528502754,1.1193058256070894,-0.5964923873016693,-0.49975937040954016,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.48,-0.29411764705882354,0.688888888888889,-0.6853589121956363,-0.6666666666666666,-1.0,0.41058394160583944,-0.5875032215183863,0.21679685692575518,-0.7009900799550726,0.14156279720194642,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.76,0.5882352941176471,1.0168929110105582,0.560978180668283,-0.26666666666666666,-1.0,-0.04197080291970798,-0.5875032215183863,1.8449068480727495,-0.12952232239984737,0.7682332824127432,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.20588235294117646,0.24263448969331342,0.8523242331611679,-0.26666666666666666,2.0,-0.7463503649635035,0.5139654033147244,0.5470088458086004,0.47554914729515646,1.022657081050029,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.68,0.35294117647058826,0.15816993464052304,-0.06176873616527883,0.5333333333333333,4.0,0.5054744525547447,1.052981964403268,0.6300481928454139,-0.14028743658359577,-0.26045978224675165,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.08,0.29411764705882354,-0.4141779788838609,-0.24686412986191636,-0.4666666666666667,0.0,0.7244525547445256,-0.24482409379252962,0.041073424427099554,0.12197460181108964,0.35065239872314574,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.28,-0.7941176470588235,-0.5543489190548011,0.03942236745019486,-0.06666666666666667,-1.0,0.739051094890511,-0.5875032215183863,-0.7001360339971889,0.7169098814987097,0.09469663954517119,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.4,-0.8529411764705882,0.39768728004022125,-0.5904922525561296,0.4,-1.0,0.8813868613138689,-0.5875032215183863,-0.6164057206254479,-0.5976126517257329,-0.45998265848316405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.04,0.3235294117647059,-0.11814982403217666,-0.8405186044060294,0.06666666666666667,1.0,0.8558394160583943,0.08295594142350718,0.3389786242572371,-0.6841740094612414,-0.5335485433029427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4,-0.8529411764705882,0.40130718954248384,-0.306735532834405,-0.9333333333333333,0.0,0.5784671532846716,1.9825902364255386,-0.615961527981566,-0.41233172879979096,7.164543311250558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4,0.08823529411764706,0.5167420814479639,0.7005375777379571,0.2,-1.0,-0.052919708029196925,-0.5875032215183863,0.628649808596156,0.17442665730120888,0.26981792000752475,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3235294117647059,0.9627953745600806,-0.8232317908717193,0.4666666666666667,0.0,-0.28284671532846706,-0.2522736400474396,1.3558918761072687,-0.798793372497765,-0.5727384609114174,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.72,0.8529411764705882,-0.20804424333836063,0.8367239380204491,0.13333333333333333,0.0,-0.9397810218978101,-0.3465569598361434,0.6797237368528748,1.015745939242794,0.4041085780039537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.56,0.11764705882352941,0.5541478129713424,0.5841678085801624,0.4,1.0,0.7645985401459855,0.20329476554128292,0.6969362018032988,0.08230505983308786,0.07733880337599539,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.68,-0.38235294117647056,0.9143288084464557,-0.5959734373353011,0.7333333333333333,1.0,0.8193430656934308,0.8143659373601183,0.19231279387919012,-0.6801749422329565,-0.509111269144896,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.88,0.058823529411764705,-0.9611865258924078,0.7258353536418256,-0.8,0.0,0.8083941605839419,-0.17073130941937142,-0.5281512229178726,4.376442472225324,5.224515822075653,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.88,-0.7352941176470589,-0.36631473102061307,0.13934858227047545,-0.8,1.0,-0.614963503649635,2.496608928014324,-0.6285881151733945,0.5186118219110704,3.3465908134171336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.36,-1.0,-0.5382604323780791,-0.30125434805523355,-0.3333333333333333,1.0,-0.895985401459854,30.253618273808716,-0.8156302343013374,0.2068258166424987,0.0872906294463228,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.72,-0.4117647058823529,-0.7632981397687275,0.8578054179403394,0.6,0.0,0.6697080291970804,0.14680919503702083,-0.5747749989460708,2.874608922634448,0.08907945089597966,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.08,0.6176470588235294,-0.6977375565610856,-0.022135553915884898,0.2,0.0,-0.38503649635036485,-0.3121360653101086,-0.07013925233740942,0.9688586260742713,-0.11584748435872282,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.24,-0.20588235294117646,0.7922574157868276,0.8658163803098977,-0.3333333333333333,-1.0,-0.3266423357664232,-0.5875032215183863,0.4019059154738415,0.11948988184774262,1.2083754081595033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.68,0.38235294117647056,-0.4041226747109096,0.9071360809528829,-0.2,-1.0,-0.6733576642335766,-0.5875032215183863,0.10918296315565997,1.5023212840621896,0.9225689923917043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.64,-0.20588235294117646,0.7262946204122676,-0.5525455887003269,-0.2,0.0,-0.8996350364963503,-0.03676890910183097,0.36413308916447584,-0.631915749437623,-0.2459026790633267,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2,-0.6176470588235294,0.3978883861236804,-0.6035627701064615,-0.4666666666666667,0.0,0.717153284671533,0.5139654033147244,-0.32821517843280196,-0.6062371608216951,-0.07765220875127207,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.96,-0.058823529411764705,-0.8821518350930112,-0.8244966796669128,-0.13333333333333333,0.0,-0.4945255474452554,-0.1202135018922181,-0.5077142484044538,-0.22470813136682422,-0.4821621158104445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.04,-0.7058823529411765,0.20864756158873832,-0.3699799725940761,0.4,0.0,0.7354014598540148,0.8143659373601183,-0.4788499523418309,-0.39305760627744074,-0.3591143438556191,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.84,-0.6176470588235294,0.42865761689291115,-0.880995045852219,0.7333333333333333,1.0,0.0894160583941607,1.6154340281478352,-0.3194053576624773,-0.7912092940326704,-0.6144154752378971,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.88,-0.20588235294117646,-0.9404725992961283,0.026773479498260637,-0.06666666666666667,2.0,-0.22810218978102179,1.0646997157312799,-0.5903217414819376,2.2035633011582805,0.08601772146058329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8,0.0,0.3339366515837107,0.8274480868556974,0.4666666666666667,0.0,-0.8266423357664233,-0.14691577158514202,0.38244369704005254,0.3819490464985762,0.14800623638595878,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.32,-0.38235294117647056,0.18692810457516368,0.4559924106672288,0.3333333333333333,-1.0,-0.39598540145985395,-0.5875032215183863,-0.13496670097506447,0.23102828153196572,0.05488933526386091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0,-0.5,0.6460532931121168,-0.48129018657109734,0.7333333333333333,-1.0,-0.4543795620437955,-0.5875032215183863,-0.09277662559598411,-0.5782216291608183,-0.466740345983215,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.48,-0.9411764705882353,-0.8513826043237804,-0.6183198060503848,-0.8,0.0,-0.25729927007299264,4.552683694369464,-0.8010911510039063,0.1975477038039808,0.9205439115053006,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.64,-0.4117647058823529,0.7283056812468579,-0.5947085485401076,0.2,0.0,0.5273722627737227,0.14680919503702083,0.06583716432351631,-0.6555380830003433,-0.4214096892183285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.84,-0.7352941176470589,-0.07652086475615857,0.0554442921893116,-0.9333333333333333,1.0,0.9726277372262776,2.496608928014324,-0.5693213003739649,0.11262206930518331,10.643632274092399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,-0.029411764705882353,-0.9006535947712413,-0.6195846948455783,-0.9333333333333333,2.0,-0.3120437956204379,0.7731344915107506,-0.5107372261197612,0.3165005144996651,4.1593232758272185,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.12,-0.5294117647058824,-0.15032679738562063,0.15663539580478542,0.0,1.0,0.7755474452554745,1.2266803958537962,-0.4107527522978229,0.27372784689190366,0.11645179421053845,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.12,0.3235294117647059,-0.8706887883358467,0.5845894381785601,0.2,0.0,0.9178832116788324,-0.2522736400474396,-0.3689821921935199,3.066627278649623,0.20794044847851764,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.56,-0.8235294117647058,0.7383609854198092,0.9615262991462001,0.8,-1.0,-0.5492700729927007,-0.5875032215183863,-0.531618393277062,0.19957495798768335,0.0377586510248002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.44,-0.9117647058823529,-0.22755153343388615,-0.2751133129545694,0.2,-1.0,0.45437956204379576,-0.5875032215183863,-0.7395869214056641,-0.08281720411979628,-0.2508528767856472,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.029411764705882353,0.12699849170437427,-0.8784652682618321,0.0,1.0,-0.9543795620437956,0.3195885871677049,0.20383712525101516,-0.7572410475448974,-0.5464246826056606,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.68,-0.14705882352941177,0.21146304675716465,0.21566353958047846,-0.8666666666666667,1.0,0.9361313868613141,0.44053416165918374,0.13373694541468795,0.0361134618993196,5.738886367222235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.88,0.029411764705882353,0.19597787833081984,0.4260567091809846,-0.7333333333333333,1.0,0.7317518248175184,0.2691945977962554,0.3155844783461229,0.20197144326893687,3.0222403581114476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4,-0.9411764705882353,-0.40311714429361456,-0.27553494255296734,-0.4666666666666667,-1.0,0.45437956204379576,-0.5875032215183863,-0.7735882231368844,0.07509779653202246,0.31622602365427993,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.64,0.20588235294117646,0.9123177476118652,0.3231790871719194,-0.5333333333333333,-1.0,0.5748175182481752,-0.5875032215183863,1.1222383196356802,-0.21272488914761062,1.2837084171337274,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.48,-0.2647058823529412,0.6327802916038212,-0.6280172868135344,0.06666666666666667,0.0,0.9470802919708031,0.005595268776365666,0.22893400963034352,-0.6607807777977175,-0.40596844745949906,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.56,0.17647058823529413,0.7470085470085471,-0.5525455887003269,0.13333333333333333,0.0,-0.7682481751824817,-0.21139198377049484,0.9370840192442352,-0.6350312536615107,-0.3809080714902512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
